b,rss,scale,sl,ava_toxic,on_toxic
0,0.5,30,16.47011114461593,0.447521323356249,0.4157
-5,0.5,30,15.759585578726481,0.3118674075173683,0.2625
5,1,30,15.667239487103986,0.19426264436140744,0.1257
0,1,30,15.53732611285709,0.20422356015557747,0.1372
-5,1,30,15.617424576380476,0.22374472146562976,0.1468
5,0,100,49.5640708797692,0.4714729799524642,0.4701
0,0,100,49.89315386541039,0.48915713800889005,0.4984
-5,0,100,49.8165702234204,0.5074806813057586,0.5086
5,0.5,100,48.12064571987445,0.3522893211073139,0.324
0,0.5,100,49.59070527063065,0.3868690803561815,0.3137
-5,0.5,100,48.578040644419524,0.4129492248031068,0.3383
5,1,100,47.94914077029268,0.21960174287527953,0.1423
0,1,100,45.793310572281214,0.30828209402373624,0.1776
-5,1,100,46.63816576924691,0.32755371527844096,0.1842
5,0,10,5.575302249720051,0.71094585763867,0.7114
0,0,10,5.747006706715086,0.48551434683801997,0.4861
-5,0,10,5.543296482593096,0.41729609585210736,0.4185
5,0.5,10,5.600714689596814,0.235367151633926,0.22590000000000002
0,0.5,10,5.71360327288915,0.1674316709410969,0.1527
-5,0.5,10,5.595060998654912,0.21350933715173487,0.198
5,1,10,5.646162313522101,0.03878653825283961,0.029599999999999998
0,1,10,5.601548436216299,0.181639609462856,0.1544
-5,1,10,5.492605626652389,0.14415936069663332,0.1095
5,0,30,16.74041961894516,0.5785396731106884,0.578
0,0,30,16.045859735073222,0.5689293353867377,0.5683
-5,0,30,16.529384929149852,0.5188482668783105,0.5132
5,0.5,30,16.176323257306308,0.3187586113623765,0.2928
0,0.5,30,16.272512566321844,0.3703610699716069,0.3327
-5,0.5,30,16.18114731334065,0.35894163490763226,0.3096
5,1,30,15.935294612595815,0.05579743536945067,0.0334
-5,1,30,15.660173851825622,0.23833104360834356,0.1632
0,1,30,15.034797007614795,0.22803534591504784,0.1558
5,0,100,50.443859834990725,0.5449719517613748,0.5426
0,0,100,50.81684394679065,0.5284283239618912,0.5321
-5,0,100,50.25092338340364,0.5008758965769522,0.5041
5,0.5,100,48.67816446728506,0.3593159484328293,0.3036
0,0.5,100,49.61505477911189,0.39524198615209327,0.3201
-5,0.5,100,48.72518555470187,0.4043747629746133,0.3174
5,1,100,46.74568982160293,0.2529624420213013,0.155
0,1,100,46.700363564689646,0.31006960173448367,0.1752
-5,1,100,46.592854743426734,0.33065821133984974,0.1904
5,0,10,5.791708704717451,0.6483762612826169,0.6485
0,0,10,5.714605963503479,0.45996832561570766,0.4584
-5,0,10,5.63474510103817,0.4946791631261676,0.4944
5,0.5,10,5.7481098934819235,0.198415,0.1881
0,0.5,10,5.605860331126216,0.3337636463234421,0.3223
5,1,10,5.485449781237927,0.22045049178253903,0.20790000000000003
-5,0.5,10,5.603879345033723,0.3616465939300326,0.3411
0,1,10,5.537446606680866,0.1258392540636416,0.10049999999999999
-5,1,10,5.389235025009581,0.17990832435162185,0.1486
5,0,30,16.610599223221115,0.5504025670309959,0.5491
0,0,30,16.691592033015613,0.5165232016692146,0.519
-5,0,30,16.556285858648003,0.5202631698838962,0.5214
5,0.5,30,16.291757954524325,0.21295899357307518,0.1962
0,0.5,30,15.968714158787778,0.3351027657551224,0.297
-5,0.5,30,15.713823670931198,0.3403841696661409,0.2968
5,1,30,16.164566151861294,0.19631169385417924,0.1678
0,1,30,15.48080772298414,0.18001876907738068,0.1201
-5,1,30,15.46603729322123,0.24847040818255403,0.1631
0,0,100,51.00368662208053,0.49772127419150963,0.4909
5,0,100,50.84272311498276,0.5046817626336961,0.507
-5,0,100,51.82776488257023,0.48791318653406784,0.4839
0,0.5,100,50.09993078676009,0.3933439755314631,0.317
5,0.5,100,49.29465516909384,0.3308356026062511,0.2847
-5,0.5,100,49.40740217127862,0.406455456977875,0.3173
5,1,100,46.756905023524055,0.2124926076397719,0.1458
0,1,100,46.830129203459975,0.31807482951808397,0.1828
-5,1,100,44.37660577460442,0.3246870279089278,0.1772
5,0,10,5.727747013980748,0.7358782630148598,0.7352
0,0,10,5.63130045113662,0.4565419898989899,0.4581
-5,0,10,5.847669218558434,0.504010356896466,0.5062
5,0.5,10,5.681199335485759,0.36295366522948896,0.3565
0,0.5,10,5.744877273537343,0.22362874856232132,0.2109
-5,0.5,10,5.476530897876504,0.3156254598666115,0.2992
5,1,10,5.564338621132199,0.19352780811341982,0.183
-5,1,10,5.485202382960645,0.19327740703832616,0.1638
0,1,10,5.618739061275889,0.15607065677179963,0.1379
5,0,30,17.002469240910088,0.5112422906167804,0.5081
0,0,30,16.442264138476208,0.42818715514855116,0.4318
-5,0,30,16.43231887178151,0.48832067685570035,0.4881
5,0.5,30,16.9084760161157,0.3372415574854477,0.318
0,0.5,30,16.212224846586803,0.3128457899034764,0.2739
-5,0.5,30,16.097695831262232,0.30682072588826087,0.2648
5,1,30,15.644603526126724,0.19322631013899916,0.155
0,1,30,15.317071390275576,0.22386020911419907,0.1584
-5,1,30,15.769767099895036,0.2444214107082287,0.1628
5,0,100,50.07514293610317,0.44282487563409406,0.4415
0,0,100,50.408943666999775,0.48578076758313404,0.488
-5,0,100,49.708186312142054,0.5024127004048031,0.4968
5,0.5,100,49.957512388432356,0.32379324193167563,0.2734
0,0.5,100,48.2524529673572,0.38805525460535173,0.3106
-5,0.5,100,49.51891858972765,0.4109255263854787,0.3308
5,1,100,45.664256693834076,0.2334837727968032,0.1585
0,1,100,46.700922362852,0.3084952753561204,0.1723
-5,1,100,46.958225581660834,0.3408334095009578,0.1958
5,0,10,5.834146295839313,0.46745468421102565,0.4692
0,0,10,5.664873360932966,0.618879,0.6214
-5,0,10,5.615147207184388,0.4616934283087457,0.4607
5,0.5,10,5.502131488515367,0.12548526310175412,0.1198
0,0.5,10,5.625731678228288,0.21913144131533302,0.2024
-5,0.5,10,5.604147218313995,0.31435153394535054,0.2931
5,1,10,5.492430611249383,0.08127053840681057,0.0681
0,1,10,5.39571340329501,0.11422366563380965,0.0909
-5,1,10,5.4897952595656845,0.1695066179659049,0.1328
5,0,30,16.644229608794163,0.3920865740071406,0.3909
0,0,30,16.73728287250551,0.4717826913169873,0.4711
-5,0,30,16.497771192648027,0.49270675177909623,0.4944
5,0.5,30,16.260038516852433,0.24293531399843854,0.2223
0,0.5,30,16.244557018791596,0.29799254339339876,0.2586
-5,0.5,30,16.23476850015517,0.3360909418976534,0.2852
5,1,30,15.708379061153552,0.2017206379681375,0.1785
0,1,30,16.00316558874215,0.183627493479505,0.1259
-5,1,30,15.238735520007426,0.23368529258251342,0.1517
5,0,100,49.63027138188169,0.5125988964124985,0.515
0,0,100,50.04479258625771,0.4977716556713049,0.4919
-5,0,100,50.03063717061367,0.4860113508812715,0.4862
5,0.5,100,47.56024598396695,0.3142486430051616,0.2752
0,0.5,100,48.666966173284536,0.38292193855801004,0.3087
-5,0.5,100,48.505635535413624,0.4061644591668945,0.327
5,1,100,47.82576224643434,0.23953532436739755,0.1461
-5,1,100,46.56814987823244,0.3424662071855635,0.1957
0,1,100,46.27351208090184,0.31517069747914656,0.18
5,0,10,5.568705781820366,0.5810594542379885,0.5809
0,0,10,5.71891521788083,0.6917126292370345,0.6929
-5,0,10,5.700358963015625,0.5656438491705686,0.5655
5,0.5,10,5.786051877038723,0.009595139311617921,0.0076
0,0.5,10,5.521758720815489,0.19467868417428738,0.1832
0,1,10,5.552356630096225,0.16340006143858032,0.15
-5,0.5,10,5.699848843687252,0.2749444967358462,0.2565
5,1,10,5.548788598274138,0.21421199278334244,0.1956
-5,1,10,5.3280295484749685,0.21313642439076688,0.1797
5,0,30,16.48340108989684,0.45333644197287426,0.4563
0,0,30,16.152358888874417,0.526077004422975,0.5342
-5,0,30,16.649283962990463,0.5027667402122018,0.5006
5,0.5,30,16.365017298071702,0.29005529253635975,0.2618
0,0.5,30,16.568341766752962,0.34930636099759954,0.3102
5,1,30,15.677937556582048,0.1696338615812091,0.1202
-5,0.5,30,16.250773676625315,0.31953225278933867,0.2698
0,1,30,15.346634485639797,0.20132890556635705,0.1376
-5,1,30,15.719837045658029,0.23917509220714966,0.1598
5,0,100,49.75584128077721,0.5136825249536582,0.5133
0,0,100,49.310652935749744,0.49803950050751433,0.4928
-5,0,100,49.71218768415102,0.4979784101199218,0.4951
5,0.5,100,50.058470466542914,0.3608879043326078,0.3072
0,0.5,100,49.782420900153745,0.39763837248780876,0.321
-5,0.5,100,49.71245793814186,0.40900848760406944,0.323
5,1,100,46.46491379337188,0.23825766861325542,0.1628
0,1,100,45.750146713734416,0.28115232786047833,0.1659
-5,1,100,46.820795069314244,0.3367086068700531,0.1903
5,0,10,5.668708104673761,0.2082116532151921,0.2072
0,0,10,5.7611767991132945,0.5994639393939394,0.5958
5,0.5,10,5.649370698536319,0.22201431586706127,0.21309999999999998
-5,0,10,5.8793636979861565,0.4713349739630627,0.4722
0,0.5,10,5.5978968465786325,0.251893160054907,0.238
-5,0.5,10,5.494263639914798,0.21759699999999998,0.2006
5,1,10,5.730969962420871,0.10058985064427436,0.0897
0,1,10,5.620962257815791,0.17972602804899188,0.1522
-5,1,10,5.482212831196645,0.09082776095983995,0.0689
5,0,30,17.083925408190698,0.38666669147932836,0.3847
0,0,30,16.681956073793852,0.5515657677334428,0.5516
-5,0,30,16.43922034631247,0.49549041807597577,0.4934
5,0.5,30,16.0696034365426,0.2981381793318554,0.2807
0,0.5,30,15.855783558474961,0.2966638191149435,0.2573
-5,0.5,30,16.196746991208254,0.33395511077573875,0.2856
5,1,30,16.228201294772333,0.2158477906924844,0.1766
0,1,30,16.064776413414098,0.15236988695838324,0.101
-5,1,30,15.571321650950946,0.24272797146212408,0.1626
5,0,100,51.00874325336696,0.49436032550290326,0.4893
0,0,100,51.09031805288132,0.5002662156393943,0.4974
-5,0,100,50.61444030672401,0.506929638433456,0.5083
5,0.5,100,49.683886961188534,0.3836722079915893,0.3374
-5,0.5,100,47.84951775717559,0.3984778572556972,0.3168
0,0.5,100,49.1011227851134,0.3762448522567513,0.3061
5,1,100,49.333833242704436,0.15282247225876644,0.0977
0,1,100,46.075223355297496,0.30408716549987425,0.1797
-5,1,100,46.26820648584649,0.33315916921367306,0.1837
5,0,10,5.502793333000374,0.2482225355970303,0.2479
0,0,10,5.632027016197151,0.599025573527322,0.5977
-5,0,10,5.683337184418694,0.37266042551381195,0.37
0,0.5,10,5.5355078493194005,0.26893904573118943,0.2519
5,0.5,10,5.665118425924416,0.158835,0.1512
-5,0.5,10,5.623407190126681,0.189726,0.1679
5,1,10,5.603123543307761,0.067764,0.0644
0,1,10,5.378199110059445,0.1810827424137356,0.151
-5,1,10,5.517762389477272,0.16730069818181678,0.1292
5,0,30,16.247785121937262,0.47763711548093873,0.4774
0,0,30,16.43319395623181,0.5082588108707019,0.5081
-5,0,30,16.592966680724015,0.4746998572579084,0.4732
5,0.5,30,16.026639577101886,0.3037529273356185,0.2864
0,0.5,30,16.056265510651507,0.29260650656052023,0.2545
-5,0.5,30,16.0345652138965,0.3329297006861151,0.287
5,1,30,15.661855208922837,0.12133662624035692,0.0876
0,1,30,15.819450152787903,0.19990731539909995,0.1389
-5,1,30,15.418766098013485,0.21607943089333512,0.1517
5,0,100,52.084599647949176,0.4771846437909735,0.4742
0,0,100,50.60663605911193,0.5197480678440021,0.5218
-5,0,100,49.83661381253463,0.4953011968698308,0.4965
5,0.5,100,51.306269101968134,0.3550904926062523,0.3231
0,0.5,100,50.26356168387937,0.390896470513413,0.3186
-5,0.5,100,50.35272591862405,0.3967295540413329,0.3125
5,1,100,46.846248154663336,0.26398922015928217,0.1713
0,1,100,46.80031069147293,0.3021378908942178,0.1728
-5,1,100,45.26698727867082,0.31635854991542584,0.1694
5,0,10,5.6465460305033535,0.6119822160568221,0.6118
0,0,10,5.678169385721794,0.48649272860806175,0.4841
-5,0,10,5.640371819237504,0.6120827572510277,0.6171
5,0.5,10,5.553647857295557,0.15580650765163293,0.1515
0,0.5,10,5.682736956536196,0.38218139661223355,0.3697
-5,0.5,10,5.617647305152468,0.2548381879446973,0.23450000000000001
5,1,10,5.651506337041731,0.0800664485787635,0.0669
0,1,10,5.517838537483505,0.1623035706537875,0.135
-5,1,10,5.37564014877149,0.16072675324820954,0.1359
5,0,30,16.999524181572937,0.5212851513827497,0.5236
0,0,30,16.895788438434778,0.5095718347969115,0.5121
-5,0,30,16.922340426248432,0.46712016999193595,0.465
5,0.5,30,16.103713493252137,0.27509694901220716,0.2642
0,0.5,30,16.069084666876627,0.3074219252090147,0.2666
-5,0.5,30,16.020585660501713,0.3326127614088183,0.2834
0,1,30,15.387948483450945,0.20793904264441912,0.1372
5,1,30,15.778531123216977,0.14511259985154448,0.115
-5,1,30,15.211996844166002,0.20521361190187343,0.1276
5,0,100,51.04036408012901,0.5009226462788976,0.4964
0,0,100,49.51791170511767,0.5088493332161538,0.5114
5,0.5,100,48.88203363016087,0.37435684382303774,0.3262
-5,0,100,49.824801186876,0.5033692472019555,0.5103
0,0.5,100,47.87587504781523,0.39536324181690985,0.3202
-5,0.5,100,49.15355915613571,0.411536205317709,0.326
5,1,100,46.56133990697302,0.2417973085430906,0.1476
0,1,100,46.388783592949935,0.3193592179061553,0.1851
-5,1,100,45.89442008609549,0.33849517692405856,0.1842
