b,rss,scale,k,on_toxic,r,ava_toxic
5,-0.2876820724517809,8.3333,0.2,0.972027972027972,7.290875024873743,0.9706023232323232
-5,-0.2876820724517809,8.3333,0.2,0.913086913086913,8.722936853710436,0.9082633693443742
5,0,8.3333,0.2,0.8321678321678322,9.99296671359061,0.8356370197380463
0,0,8.3333,0.2,0.932067932067932,8.499016252005529,0.9300427453586113
-5,0,8.3333,0.2,0.9280719280719281,9.006716616788566,0.9236139919517228
5,0.2876818224517498,8.3333,0.2,0.7052947052947053,13.57115746092372,0.7160132786787652
0,0.2876818224517498,8.3333,0.2,0.939060939060939,7.8031225440212415,0.9462162032698115
5,-0.2876820724517809,25,1,0.5964035964035964,20.666260596067147,0.5882820243643738
5,-0.2876820724517809,25,0.2,0.948051948051948,20.185725541041386,0.9382517767095762
-5,0.2876818224517498,8.3333,0.2,0.7732267732267732,12.465421636303748,0.7912922304679447
0,-0.2876820724517809,25,0.2,0.7812187812187812,34.773880234544826,0.7670217781087918
5,0,25,0.2,0.8521478521478522,25.995999859539793,0.8606800606129975
-5,-0.2876820724517809,25,0.2,0.8641358641358642,31.90099455707332,0.815337769645165
0,0,25,0.2,0.8741258741258742,27.56104400401765,0.8725195391039025
5,0.2876818224517498,25,0.2,0.5904095904095904,45.61841818398581,0.6288216877509099
-5,0,25,0.2,0.7882117882117882,31.372080990697167,0.7854565060053337
0,0.2876818224517498,25,0.2,0.7402597402597403,35.00873027680034,0.7630813751413745
-5,0.2876818224517498,25,0.2,0.7362637362637363,38.14363104208014,0.765492976207669
5,-0.2876820724517809,83.333,0.2,0.7342657342657343,87.69638009199228,0.7145851773827444
0,-0.2876820724517809,83.333,0.2,0.7472527472527473,89.38081179262444,0.6890251136512201
-5,-0.2876820724517809,83.333,0.2,0.7132867132867133,89.81422812431101,0.6368894539753059
5,0,83.333,0.2,0.7712287712287712,86.27152659180514,0.7741564796030102
0,0,83.333,0.2,0.6883116883116883,98.91038210965833,0.6784000079005017
-5,0,83.333,0.2,0.5924075924075924,108.69084975865603,0.5947885497767816
5,0.2876818224517498,83.333,0.2,0.6183816183816184,98.90411666591984,0.6619288870261667
0,0.2876818224517498,83.333,0.2,0.5174825174825175,114.02866734950629,0.5876701852144757
-5,0.2876818224517498,83.333,0.2,0.5424575424575424,104.88636967920634,0.5945117592264735
5,-0.2876820724517809,8.3333,1,0.8341658341658341,6.696788314742208,0.83468
0,-0.2876820724517809,8.3333,1,0.8601398601398601,6.599270384117548,0.83767
-5,-0.2876820724517809,8.3333,1,0.8851148851148851,6.745824128545601,0.86476
0,0,8.3333,1,0.3226773226773227,6.8393902091072505,0.32161
5,0,8.3333,1,0.14885114885114886,6.634421847359423,0.14299
-5,0,8.3333,1,0.5894105894105894,6.341602297685697,0.58274
5,0.2876818224517498,8.3333,1,0.5124875124875125,7.004070028615653,0.51336
-5,0.2876818224517498,8.3333,1,0.4595404595404595,6.861505910376341,0.47299
0,0.2876818224517498,8.3333,1,0.3906093906093906,6.706893049404321,0.40301
5,-0.2876820724517809,25,1,0.8921078921078921,18.051272924532924,0.8872176251944013
0,-0.2876820724517809,25,1,0.8121878121878122,18.354651444119785,0.7647383186748339
-5,-0.2876820724517809,25,1,0.7292707292707292,18.327264705121085,0.699012153391682
