rss,k,period,rss_true,k_true,scenario_id
1.3624484632123943,0.8580501322691093,3,1.0986122886681098,1,4
0.384770906715309,1.7045310867829466,3,0,3,2
0.0031329186322216706,2.768885578100792,1,0,3,1
1.1168937547682798,1.0157983109322073,1,1.0986122886681098,1,3
1.2772980355225945,0.9406761539953866,3,1.0986122886681098,1,4
0.41607825377675534,1.7265787770896748,3,0,3,2
-0.07127693744164051,2.9262201537951187,1,0,3,1
0.41804995101741327,1.862769220250054,3,0,3,2
1.0941874462021148,1.0264563290991409,1,1.0986122886681098,1,3
1.3342694450779955,0.8628819164968548,3,1.0986122886681098,1,4
-0.014585700134800646,3.6516013130888783,1,0,3,1
0.29349186105824676,1.5480371245009685,3,0,3,2
1.1109046781126437,1.08893647859219,1,1.0986122886681098,1,3
1.4242074482628235,1.0545593448259898,3,1.0986122886681098,1,4
0.10937425508707159,3.2150658848035154,1,0,3,1
1.0245911433672417,1.0800020649370636,1,1.0986122886681098,1,3
1.318910410099426,0.8707163904711738,3,1.0986122886681098,1,4
0.39282025621548716,1.5126863345351673,3,0,3,2
0.07855736108218377,2.7964197137280506,1,0,3,1
1.095253306495749,1.0221169840792041,1,1.0986122886681098,1,3
1.308700672712282,0.9562370170887246,3,1.0986122886681098,1,4
0.3461334832723768,1.6451866731305897,3,0,3,2
0.1365032045926939,2.8527158118274905,1,0,3,1
1.1642330799644254,0.9844440955458832,1,1.0986122886681098,1,3
1.1715887596708274,0.9903704917033006,3,1.0986122886681098,1,4
0.5271766368462755,1.7438054839405317,3,0,3,2
0.5270033869999626,2.1152447909024397,3,0,3,2
0.034976893254192704,3.272180982146257,1,0,3,1
1.1104778671266982,1.178776102985674,1,1.0986122886681098,1,3
1.276605675976014,0.9560996324392472,3,1.0986122886681098,1,4
-0.032549164361980784,3.0645518209632154,1,0,3,1
1.0248933714621073,1.0524977626645895,1,1.0986122886681098,1,3
0.4013245242375827,1.5590824551007822,3,0,3,2
1.3009805042529836,1.2413699954495243,3,1.0986122886681098,1,4
0.05430834705753916,2.845679658511684,1,0,3,1
0.9867968225194323,1.1302748610544175,1,1.0986122886681098,1,3
0.3413297584224551,1.621568675205807,3,0,3,2
